Transaction_ID,Agent_ID,Agent_Type,Operator_ID,Operator_Type,Sender_Name,Sender_Country,Sender_State,Sender_District,Sender_Occupation,Sender_Mode_Txn,Sender_Affiliation,Receiver_Name,Receiver_Country,Receiver_State,Receiver_District,Receiver_Occupation,Receiver_Affiliation,Receiver_Mode_Txn,Date_Of_Txn,In_Working_Hours,Amount,Is_Fraud
TR2675,AGNT10,Both,OPR4,Admin,Dorian Ball,USA,Oregon,Lane,Accountant,Wallet,New User,Hattie Conley,Mexico,Durango,Durango,Consultant,Customer,Wallet,14-05-2016,Yes,1442,0
TR2676,AGNT10,Both,OPR4,Admin,Norah Mills,USA,Oregon,Lane,Accountant,Wallet,New User,Kobe Conway,Mexico,Durango,Durango,Agent,New User,Bank Account,13-05-2016,No,4952,0
TR2677,AGNT7,Both,OPR39,Employee,Cyrus Wright,USA,Nevada,Fallon,Banker,Wallet,Customer,Kaylee Irwin,Brazil,Acre,Xapuri,Farmer,Employee,Bank Account,26-05-2016,Yes,1920,0
TR2678,AGNT8,Both,OPR42,Owner,Alma Gamble,USA,Utah,Emery,Accountant,Cheque,Customer,Clare Sloan,Brazil,Bahia,Jequie,Agent,Employee,Prepaid Card,10/5/2016,Yes,5041,0
TR2679,AGNT8,Both,OPR42,Owner,Ashley Humphrey,USA,Utah,Emery,Retailer,Cheque,New User,Remington Strickland,Brazil,Bahia,Valenca,Teacher,New User,Wallet,25-05-2016,Yes,3030,0
TR2680,AGNT10,Both,OPR3,Employee,Olive Ball,USA,Oregon,Lane,Retailer,Wallet,Employee,Yusuf Patton,Mexico,Campeche,Campeche,Grocer,Customer,Wallet,23-05-2016,Yes,5152,0
TR2681,AGNT9,Both,OPR44,Employee,Daniela Blanchard,USA,Arizona,Pima,Broker,Bank Account,Customer,Byron Fulton,Brazil,Acre,Xapuri,Consultant,Employee,Cash,9/5/2016,No,2343,0
TR2682,AGNT4,Both,OPR19,Employee,Cambria Chen,USA,Arizona,Apache,Consultant,Debit Card,New User,Lilian Burks,Mexico,Baja California,Baja California,Accountant,Employee,Bank Account,29-05-2016,Yes,173,0
TR2683,AGNT4,Both,OPR18,Admin,Delilah Hurst,USA,Arizona,Apache,Banker,Wallet,New User,Tucker Cleveland,Colombia,Boyaca,Boyaca,Farmer,Customer,Bank Account,2/5/2016,Yes,1332,0
TR2684,AGNT4,Both,OPR22,Employee,Nylah Hogan,USA,Arizona,Apache,Agent,Cash,New User,Izayah Lopez,Brazil,Acre,Bujari,Broker,New User,Prepaid Card,8/5/2016,Yes,4383,0
TR2685,AGNT6,Both,OPR35,Employee,Serena Petty,USA,California,Los Angeles,Accountant,Cash,Customer,Camryn Guthrie,Mexico,Campeche,Campeche,Farmer,Customer,Bank Account,16-05-2016,Yes,1451,0
TR2686,AGNT1,Send,OPR2,Admin,Maritza Benjamin,USA,California,Sacramento,Accountant,Bank Account,Customer,Wilson Bean,Brazil,Bahia,Jequie,Consultant,Employee,Prepaid Card,10/5/2016,No,5270,0
TR2687,AGNT4,Both,OPR19,Employee,Jasper Daugherty,USA,Arizona,Apache,Agent,Wallet,Customer,Alia Berger,Colombia,Boyaca,Boyaca,Broker,New User,Cash,12/5/2016,Yes,3489,0
TR2688,AGNT8,Both,OPR42,Owner,Janae Payne,USA,Utah,Emery,Accountant,Credit Card,Employee,Kyndall Hebert,Brazil,Bahia,Jequie,Grocer,Customer,Wallet,4/5/2016,Yes,5310,0
TR2689,AGNT2,Send,OPR8,Employee,Izayah Decker,USA,Nevada,Eureka,Grocer,Cash,Employee,Coleman Sandoval,Mexico,Durango,Durango,Grocer,Employee,Bank Account,7/5/2016,Yes,3205,0
TR2690,AGNT8,Both,OPR42,Owner,Edward Dillard,USA,Utah,Emery,Banker,Credit Card,Customer,Otto Phillips,Mexico,Campeche,Campeche,Accountant,New User,Wallet,3/5/2016,Yes,1721,0
TR2691,AGNT1,Send,OPR2,Admin,Julissa Bonner,USA,California,Sacramento,I.T Professional,Cheque,Employee,Luke Mcleod,Colombia,Antioquia,Antioquia,Farmer,New User,Cash,3/5/2016,Yes,5969,0
TR2692,AGNT9,Both,OPR43,Admin,Heath Skinner,USA,Arizona,Pima,Grocer,Bank Account,Employee,Rachael Emerson,Brazil,Acre,Xapuri,Teacher,Employee,Cash,10/5/2016,Yes,1258,0
TR2693,AGNT2,Send,OPR12,Employee,Zechariah Mccarthy,USA,Nevada,Eureka,Banker,Wallet,Employee,Tristian Rose,Brazil,Acre,Bujari,Farmer,New User,Prepaid Card,4/5/2016,Yes,1126,1
TR2694,AGNT9,Both,OPR45,Employee,Jamarion Whitehead,USA,Arizona,Pima,Farmer,Debit Card,New User,Zechariah Sharpe,Brazil,Bahia,Jequie,Farmer,Employee,Prepaid Card,25-05-2016,No,655,0
TR2695,AGNT4,Both,OPR20,Employee,Darryl Gould,USA,Arizona,Apache,Grocer,Bank Account,New User,Issac Nielsen,Brazil,Bahia,Valenca,Broker,New User,Bank Account,20-05-2016,Yes,1613,0
TR2696,AGNT9,Both,OPR43,Admin,Mekhi Chen,USA,Arizona,Pima,Teacher,Wallet,New User,Rylen Floyd,Brazil,Bahia,Valenca,Accountant,New User,Bank Account,5/5/2016,Yes,3222,1
TR2697,AGNT8,Both,OPR42,Owner,Jon Kidd,USA,Utah,Emery,Banker,Wallet,Customer,Riley Kim,Colombia,Antioquia,Antioquia,Farmer,New User,Bank Account,8/5/2016,Yes,2411,0
TR2698,AGNT7,Both,OPR39,Employee,Alden Cunningham,USA,Nevada,Fallon,Farmer,Debit Card,Employee,Rylen Sharpe,Mexico,Campeche,Campeche,Accountant,New User,Cash,27-05-2016,Yes,2441,0
TR2699,AGNT10,Both,OPR4,Admin,Conor Silva,USA,Oregon,Lane,Accountant,Debit Card,Customer,Nova Hampton,Colombia,Bolivar,Bolivar,Farmer,New User,Prepaid Card,8/5/2016,No,3204,0
TR2700,AGNT2,Send,OPR5,Admin,Charli Navarro,USA,Nevada,Eureka,I.T Professional,Debit Card,Employee,Margaret Gentry,Mexico,Durango,Durango,Accountant,Employee,Prepaid Card,28-05-2016,Yes,1705,0
TR2701,AGNT1,Send,OPR2,Admin,Anika Christensen,USA,California,Sacramento,I.T Professional,Cash,Customer,Kassandra Guzman,Brazil,Bahia,Jequie,I.T Professional,Customer,Cash,19-05-2016,Yes,361,0
TR2702,AGNT8,Both,OPR42,Owner,Maxton Green,USA,Utah,Emery,Agent,Bank Account,New User,Araceli Alston,Brazil,Acre,Bujari,Broker,Employee,Wallet,23-05-2016,No,4446,0
TR2703,AGNT3,Send,OPR17,Employee,Imani Walton,USA,Utah,Cache,I.T Professional,Bank Account,Customer,Nadia Welch,Brazil,Acre,Xapuri,Accountant,Employee,Prepaid Card,16-05-2016,Yes,5327,0
TR2704,AGNT4,Both,OPR19,Employee,Colby Marsh,USA,Arizona,Apache,Banker,Debit Card,Customer,Mina Aguilar,Brazil,Acre,Bujari,Retailer,Employee,Prepaid Card,1/5/2016,Yes,3911,0
TR2705,AGNT6,Both,OPR36,Admin,Tegan Beasley,USA,California,Los Angeles,Consultant,Wallet,Customer,Marshall Holmes,Colombia,Antioquia,Antioquia,Broker,New User,Bank Account,13-05-2016,No,3672,0
TR2706,AGNT2,Send,OPR6,Employee,Moses West,USA,Nevada,Eureka,Farmer,Debit Card,New User,Luca Puckett,Mexico,Durango,Durango,Accountant,Employee,Cash,1/5/2016,Yes,1984,0
TR2707,AGNT1,Send,OPR2,Admin,Selah Hensley,USA,California,Sacramento,Farmer,Credit Card,New User,Leah Black,Mexico,Durango,Durango,I.T Professional,Employee,Wallet,16-05-2016,Yes,220,0
TR2708,AGNT9,Both,OPR45,Employee,Sonny Kinney,USA,Arizona,Pima,I.T Professional,Bank Account,Employee,Genevieve Massey,Mexico,Baja California,Baja California,Consultant,Employee,Bank Account,2/5/2016,Yes,1336,0
TR2709,AGNT10,Both,OPR3,Employee,Jonah York,USA,Oregon,Lane,Banker,Cash,Customer,Lina Leonard,Brazil,Bahia,Jequie,Accountant,Employee,Prepaid Card,22-05-2016,Yes,2096,0
TR2710,AGNT1,Send,OPR1,Employee,Harry Donovan,USA,California,Sacramento,Accountant,Cheque,New User,Camdyn Duke,Brazil,Bahia,Valenca,Banker,New User,Wallet,8/5/2016,Yes,5210,0
TR2711,AGNT4,Both,OPR19,Employee,Jessie Kramer,USA,Arizona,Apache,I.T Professional,Cheque,Employee,Larry Snyder,Brazil,Bahia,Jequie,Accountant,Employee,Bank Account,31-05-2016,Yes,3243,1
TR2712,AGNT2,Send,OPR13,Employee,Isaiah Hays,USA,Nevada,Eureka,Grocer,Cash,New User,Charity Roth,Mexico,Baja California,Baja California,Accountant,Customer,Cash,2/5/2016,Yes,2132,0
TR2713,AGNT3,Send,OPR17,Employee,Esteban Grant,USA,Utah,Cache,I.T Professional,Cheque,New User,Leyla Tate,Brazil,Bahia,Jequie,I.T Professional,New User,Prepaid Card,10/5/2016,Yes,3403,0
TR2714,AGNT8,Both,OPR42,Owner,Josephine Lindsey,USA,Utah,Emery,I.T Professional,Debit Card,Customer,Aron Hess,Mexico,Durango,Durango,Banker,Customer,Prepaid Card,30-05-2016,No,5448,0
TR2715,AGNT8,Both,OPR42,Owner,Clay Pruitt,USA,Utah,Emery,Farmer,Debit Card,Employee,Emmett Kim,Colombia,Bolivar,Bolivar,Teacher,New User,Bank Account,25-05-2016,No,1720,0
TR2716,AGNT2,Send,OPR10,Employee,Braylen Mcconnell,USA,Nevada,Eureka,Teacher,Wallet,New User,Deegan Wolf,Mexico,Campeche,Campeche,Teacher,New User,Cash,13-05-2016,Yes,3358,1
TR2717,AGNT10,Both,OPR4,Admin,Elianna Wolfe,USA,Oregon,Lane,I.T Professional,Wallet,Employee,Anika Stein,Brazil,Acre,Xapuri,I.T Professional,Employee,Wallet,25-05-2016,Yes,509,0
TR2718,AGNT7,Both,OPR39,Employee,Khloe Mullins,USA,Nevada,Fallon,Broker,Wallet,Customer,Kyler Compton,Brazil,Bahia,Jequie,Banker,Customer,Bank Account,19-05-2016,Yes,2401,0
TR2719,AGNT5,Send,OPR30,Employee,Kaleb Stuart,USA,Oregon,Jackson,Retailer,Credit Card,New User,Neveah Rosario,Colombia,Bolivar,Bolivar,Retailer,Customer,Cash,12/5/2016,Yes,996,0
TR2720,AGNT7,Both,OPR41,Admin,Augustus Barnes,USA,Nevada,Fallon,Retailer,Cheque,Employee,Brooklyn Brooks,Colombia,Bolivar,Bolivar,Retailer,Employee,Prepaid Card,13-05-2016,Yes,3168,0
TR2721,AGNT9,Both,OPR44,Employee,Kellen Thornton,USA,Arizona,Pima,Consultant,Bank Account,Employee,Delaney Mclaughlin,Colombia,Bolivar,Bolivar,I.T Professional,Customer,Prepaid Card,25-05-2016,No,5723,0
TR2722,AGNT3,Send,OPR15,Admin,Roy Mckinney,USA,Utah,Cache,Banker,Wallet,Employee,Gilbert Donovan,Colombia,Antioquia,Antioquia,Banker,Employee,Wallet,10/5/2016,Yes,1568,0
TR2723,AGNT9,Both,OPR43,Admin,Annalise Day,USA,Arizona,Pima,Grocer,Wallet,New User,Kymani Giles,Brazil,Bahia,Valenca,Agent,Customer,Bank Account,15-05-2016,Yes,3950,0
TR2724,AGNT9,Both,OPR44,Employee,Abrielle Baker,USA,Arizona,Pima,Farmer,Bank Account,Customer,Marley Dorsey,Colombia,Boyaca,Boyaca,Agent,New User,Bank Account,27-05-2016,No,3197,0
TR2725,AGNT1,Send,OPR1,Employee,Jensen Mcleod,USA,California,Sacramento,Consultant,Cheque,Employee,Harrison Ashley,Brazil,Acre,Xapuri,Teacher,New User,Wallet,5/5/2016,Yes,2830,0
TR2726,AGNT6,Both,OPR37,Employee,Priscilla Mckinney,USA,California,Los Angeles,Banker,Cash,New User,Luciano Paul,Mexico,Campeche,Campeche,Retailer,New User,Bank Account,26-05-2016,Yes,3760,0
TR2727,AGNT5,Send,OPR26,Employee,Janiyah Moses,USA,Oregon,Jackson,Consultant,Cash,Employee,Hank Reese,Brazil,Bahia,Valenca,Agent,New User,Bank Account,10/5/2016,Yes,1782,0
TR2728,AGNT8,Both,OPR42,Owner,Jaylene Trevino,USA,Utah,Emery,Teacher,Cheque,Customer,Salvatore Wolf,Mexico,Baja California,Baja California,I.T Professional,New User,Wallet,8/5/2016,Yes,5425,0
TR2729,AGNT8,Both,OPR42,Owner,Savanna Higgins,USA,Utah,Emery,Consultant,Cash,Employee,Joshua Sherman,Mexico,Baja California,Baja California,Teacher,Customer,Wallet,9/5/2016,Yes,2599,1
TR2730,AGNT5,Send,OPR27,Employee,Gia Montoya,USA,Oregon,Jackson,I.T Professional,Cash,New User,Reed Rowland,Brazil,Bahia,Valenca,Accountant,Customer,Wallet,29-05-2016,No,4258,0
TR2731,AGNT5,Send,OPR31,Employee,Camden Pacheco,USA,Oregon,Jackson,Teacher,Debit Card,Customer,Harper Hester,Brazil,Acre,Bujari,Farmer,Employee,Prepaid Card,18-05-2016,Yes,2475,0
TR2732,AGNT7,Both,OPR40,Employee,Victoria Allison,USA,Nevada,Fallon,Consultant,Bank Account,Employee,Kara Cherry,Brazil,Bahia,Valenca,Broker,Customer,Bank Account,27-05-2016,Yes,5121,0
TR2733,AGNT9,Both,OPR43,Admin,Samir Swanson,USA,Arizona,Pima,Teacher,Debit Card,Customer,Cooper Gross,Brazil,Bahia,Jequie,Accountant,Employee,Cash,6/5/2016,No,3912,0
TR2734,AGNT9,Both,OPR45,Employee,Maxwell Mcintosh,USA,Arizona,Pima,Farmer,Debit Card,New User,Brandon Warren,Mexico,Durango,Durango,Accountant,Employee,Wallet,28-05-2016,Yes,4368,0
TR2735,AGNT3,Send,OPR16,Employee,Clayton Hahn,USA,Utah,Cache,Agent,Debit Card,New User,Eliseo Stephens,Brazil,Acre,Xapuri,Broker,Employee,Prepaid Card,14-05-2016,Yes,480,0
TR2736,AGNT6,Both,OPR38,Employee,Jameson Rush,USA,California,Los Angeles,Farmer,Cheque,Customer,Lola Sellers,Colombia,Bolivar,Bolivar,Grocer,Customer,Cash,12/5/2016,Yes,3930,0
TR2737,AGNT3,Send,OPR16,Employee,Ricardo Chaney,USA,Utah,Cache,Grocer,Cheque,Employee,Kaleigh Gonzalez,Mexico,Durango,Durango,Grocer,Employee,Cash,8/5/2016,Yes,2929,1
TR2738,AGNT4,Both,OPR19,Employee,Mae Shields,USA,Arizona,Apache,Teacher,Credit Card,New User,Blake Duran,Mexico,Campeche,Campeche,Accountant,Employee,Wallet,23-05-2016,Yes,5017,0
TR2739,AGNT4,Both,OPR19,Employee,Jolene Richmond,USA,Arizona,Apache,I.T Professional,Debit Card,Employee,Jaxson Ashley,Mexico,Baja California,Baja California,Teacher,Customer,Cash,14-05-2016,Yes,5324,0
TR2740,AGNT1,Send,OPR1,Employee,Damian Grimes,USA,California,Sacramento,Agent,Bank Account,Employee,Rylen Stanton,Brazil,Bahia,Jequie,Accountant,New User,Cash,3/5/2016,Yes,4828,0
TR2741,AGNT1,Send,OPR2,Admin,Edgar Beasley,USA,California,Sacramento,Grocer,Debit Card,New User,Alice Fleming,Colombia,Boyaca,Boyaca,Farmer,Customer,Bank Account,16-05-2016,No,1784,0
TR2742,AGNT4,Both,OPR21,Employee,Deborah Mckay,USA,Arizona,Apache,Broker,Cheque,New User,Tiffany Lopez,Colombia,Boyaca,Boyaca,Teacher,New User,Wallet,9/5/2016,Yes,5604,0
TR2743,AGNT1,Send,OPR2,Admin,Delaney Berger,USA,California,Sacramento,Broker,Bank Account,Customer,Nancy Mccormick,Colombia,Bolivar,Bolivar,Accountant,Employee,Cash,5/5/2016,Yes,1595,0
TR2744,AGNT8,Both,OPR42,Owner,Chaya Aguirre,USA,Utah,Emery,Farmer,Bank Account,Customer,Zayden Reid,Brazil,Acre,Bujari,Teacher,New User,Cash,26-05-2016,Yes,5063,0
TR2745,AGNT8,Both,OPR42,Owner,Kaitlyn Roman,USA,Utah,Emery,Consultant,Credit Card,Employee,Brian Pearson,Mexico,Campeche,Campeche,Farmer,New User,Cash,31-05-2016,Yes,4276,0
TR2746,AGNT4,Both,OPR20,Employee,Elsa Dillon,USA,Arizona,Apache,Accountant,Cheque,Employee,Colton Byers,Brazil,Acre,Xapuri,Retailer,Customer,Wallet,30-05-2016,Yes,1533,0
TR2747,AGNT9,Both,OPR43,Admin,Larissa Houston,USA,Arizona,Pima,Agent,Bank Account,New User,Giuliana Orr,Brazil,Bahia,Jequie,Agent,Employee,Wallet,7/5/2016,No,4514,0
TR2748,AGNT8,Both,OPR42,Owner,Jaida Brown,USA,Utah,Emery,Accountant,Cheque,Employee,Cash Burnett,Colombia,Antioquia,Antioquia,Grocer,Customer,Wallet,20-05-2016,Yes,902,0
TR2749,AGNT4,Both,OPR22,Employee,Arlo Ball,USA,Arizona,Apache,Teacher,Credit Card,Employee,Maliyah Salas,Colombia,Bolivar,Bolivar,Consultant,Employee,Wallet,29-05-2016,Yes,4271,0
TR2750,AGNT1,Send,OPR1,Employee,Tatum Glenn,USA,California,Sacramento,Accountant,Debit Card,Employee,Lilly Mcgee,Brazil,Bahia,Jequie,Farmer,Customer,Wallet,6/5/2016,Yes,243,0
TR2751,AGNT1,Send,OPR2,Admin,Lamar Santana,USA,California,Sacramento,I.T Professional,Wallet,Employee,Skye Tran,Colombia,Antioquia,Antioquia,Retailer,Customer,Cash,5/5/2016,Yes,3826,0
TR2752,AGNT5,Send,OPR28,Admin,Dennis Velazquez,USA,Oregon,Jackson,Farmer,Cash,Employee,Emilio Holder,Brazil,Acre,Xapuri,Farmer,Employee,Bank Account,15-05-2016,Yes,2855,0
TR2753,AGNT3,Send,OPR16,Employee,Lucian Barton,USA,Utah,Cache,Agent,Cheque,Employee,Eleanor Grimes,Mexico,Durango,Durango,Banker,Employee,Bank Account,1/5/2016,Yes,2949,0
TR2754,AGNT5,Send,OPR26,Employee,Macy Mccarthy,USA,Oregon,Jackson,Teacher,Debit Card,New User,Stanley Boyle,Brazil,Acre,Xapuri,Accountant,Customer,Cash,4/5/2016,No,1203,0
TR2755,AGNT7,Both,OPR39,Employee,Jeffrey Campos,USA,Nevada,Fallon,Retailer,Cash,Customer,Camilla Ward,Mexico,Durango,Durango,Retailer,New User,Prepaid Card,26-05-2016,Yes,1662,0
TR2756,AGNT1,Send,OPR2,Admin,Valentin Whitfield,USA,California,Sacramento,I.T Professional,Wallet,New User,Joshua Allison,Brazil,Bahia,Valenca,Broker,Employee,Wallet,31-05-2016,Yes,2627,1
TR2757,AGNT1,Send,OPR2,Admin,Simon Hinton,USA,California,Sacramento,Agent,Bank Account,Employee,Laila Mcmillan,Mexico,Durango,Durango,Agent,New User,Bank Account,3/5/2016,Yes,3137,0
TR2758,AGNT3,Send,OPR16,Employee,Emma Sandoval,USA,Utah,Cache,Farmer,Debit Card,New User,Gilbert Everett,Brazil,Acre,Xapuri,Consultant,New User,Wallet,9/5/2016,No,3212,0
TR2759,AGNT10,Both,OPR4,Admin,Brecken Hudson,USA,Oregon,Lane,Banker,Bank Account,New User,Alexis Vazquez,Brazil,Bahia,Valenca,I.T Professional,New User,Cash,25-05-2016,Yes,4845,0
TR2760,AGNT4,Both,OPR18,Admin,Hana French,USA,Arizona,Apache,Teacher,Cheque,New User,Caydence Leon,Brazil,Bahia,Valenca,Banker,Customer,Bank Account,30-05-2016,Yes,4481,0
TR2761,AGNT4,Both,OPR19,Employee,Callen Fry,USA,Arizona,Apache,Agent,Bank Account,New User,Jocelynn Merritt,Colombia,Antioquia,Antioquia,Teacher,Employee,Cash,26-05-2016,Yes,3738,0
TR2762,AGNT5,Send,OPR29,Employee,Sophia Hardin,USA,Oregon,Jackson,Retailer,Bank Account,Employee,Tenley Burns,Brazil,Bahia,Jequie,Teacher,New User,Prepaid Card,7/5/2016,Yes,533,0
TR2763,AGNT9,Both,OPR44,Employee,Dorothy Mann,USA,Arizona,Pima,Grocer,Wallet,Employee,Alyssa Forbes,Brazil,Acre,Bujari,Banker,New User,Wallet,25-05-2016,Yes,313,0
TR2764,AGNT7,Both,OPR40,Employee,Mike Deleon,USA,Nevada,Fallon,Agent,Credit Card,New User,Maximiliano Hicks,Brazil,Bahia,Valenca,Broker,New User,Prepaid Card,31-05-2016,Yes,5743,0
TR2765,AGNT5,Send,OPR25,Employee,Audrina Joseph,USA,Oregon,Jackson,Grocer,Debit Card,New User,Genevieve Nguyen,Colombia,Bolivar,Bolivar,Banker,Employee,Cash,17-05-2016,No,2357,0
TR2766,AGNT1,Send,OPR2,Admin,Gustavo Shelton,USA,California,Sacramento,Banker,Cash,Employee,Skylar Norton,Colombia,Boyaca,Boyaca,Teacher,Employee,Wallet,14-05-2016,Yes,1309,0
TR2767,AGNT3,Send,OPR17,Employee,Tanner Hart,USA,Utah,Cache,Farmer,Cash,Customer,Carmelo Fulton,Colombia,Bolivar,Bolivar,Farmer,Customer,Prepaid Card,7/5/2016,Yes,3423,0
TR2768,AGNT2,Send,OPR13,Employee,Bruce Page,USA,Nevada,Eureka,Consultant,Cash,New User,Freddy Hopper,Brazil,Bahia,Valenca,Retailer,Customer,Prepaid Card,5/5/2016,Yes,5960,0
TR2769,AGNT2,Send,OPR10,Employee,Arjun Cooke,USA,Nevada,Eureka,Grocer,Bank Account,Employee,Adyson Pruitt,Colombia,Bolivar,Bolivar,Banker,Customer,Wallet,21-05-2016,No,161,0
TR2770,AGNT5,Send,OPR26,Employee,Mariyah Marquez,USA,Oregon,Jackson,I.T Professional,Debit Card,Customer,Iliana Crosby,Colombia,Antioquia,Antioquia,Banker,New User,Cash,23-05-2016,Yes,4504,0
TR2771,AGNT6,Both,OPR37,Employee,Lina Davenport,USA,California,Los Angeles,Accountant,Cash,Employee,Bo Blackwell,Brazil,Acre,Bujari,I.T Professional,New User,Bank Account,26-05-2016,Yes,4429,0
TR2772,AGNT4,Both,OPR18,Admin,Zackery Giles,USA,Arizona,Apache,Retailer,Cash,Customer,Quintin Munoz,Colombia,Boyaca,Boyaca,Grocer,New User,Cash,24-05-2016,Yes,4839,0
TR2773,AGNT3,Send,OPR16,Employee,Maliah Hatfield,USA,Utah,Cache,Banker,Cash,Customer,Maurice Short,Brazil,Bahia,Valenca,Banker,Employee,Prepaid Card,28-05-2016,Yes,3997,0
TR2774,AGNT10,Both,OPR3,Employee,Damaris Bolton,USA,Oregon,Lane,Farmer,Debit Card,Employee,Aliza Lott,Mexico,Campeche,Campeche,Farmer,Employee,Wallet,10/5/2016,No,3072,0
TR2775,AGNT1,Send,OPR1,Employee,Mina Brooks,USA,California,Sacramento,Retailer,Cash,Employee,Millie Dominguez,Mexico,Baja California,Baja California,Farmer,Customer,Wallet,25-05-2016,Yes,3308,0
TR2776,AGNT5,Send,OPR31,Employee,Mohammad Becker,USA,Oregon,Jackson,Consultant,Cash,New User,Annabella Guzman,Mexico,Durango,Durango,I.T Professional,New User,Prepaid Card,16-05-2016,No,2710,0
TR2777,AGNT9,Both,OPR45,Employee,Braylon Dennis,USA,Arizona,Pima,Consultant,Cash,Customer,Giovanny Dillon,Brazil,Acre,Xapuri,Retailer,Customer,Wallet,30-05-2016,Yes,654,0
TR2778,AGNT7,Both,OPR39,Employee,Sage Ruiz,USA,Nevada,Fallon,Broker,Credit Card,Customer,Ivan Melton,Colombia,Bolivar,Bolivar,Grocer,New User,Wallet,7/5/2016,Yes,4290,0
TR2779,AGNT4,Both,OPR22,Employee,Ryann Downs,USA,Arizona,Apache,I.T Professional,Cheque,New User,Demi Pittman,Brazil,Acre,Xapuri,Grocer,New User,Bank Account,11/5/2016,Yes,3599,0
TR2780,AGNT9,Both,OPR43,Admin,Corban Irwin,USA,Arizona,Pima,Farmer,Wallet,Customer,Freddy Goodwin,Mexico,Baja California,Baja California,Teacher,Employee,Bank Account,9/5/2016,Yes,762,0
TR2781,AGNT5,Send,OPR26,Employee,Tristian Maddox,USA,Oregon,Jackson,I.T Professional,Cash,New User,Harley Clay,Brazil,Acre,Xapuri,Retailer,Customer,Prepaid Card,1/5/2016,No,3894,1
TR2782,AGNT8,Both,OPR42,Owner,Jacey Clarke,USA,Utah,Emery,Retailer,Cash,New User,Delilah Vasquez,Colombia,Antioquia,Antioquia,Teacher,Customer,Wallet,4/5/2016,Yes,3399,1
TR2783,AGNT2,Send,OPR5,Admin,Jenna Day,USA,Nevada,Eureka,Broker,Credit Card,Customer,Chance Pugh,Brazil,Acre,Bujari,Banker,New User,Bank Account,31-05-2016,Yes,4926,0
TR2784,AGNT4,Both,OPR21,Employee,Haleigh Camacho,USA,Arizona,Apache,Accountant,Bank Account,Employee,Adelyn Buckner,Brazil,Acre,Bujari,Teacher,New User,Bank Account,17-05-2016,Yes,4790,0
TR2785,AGNT3,Send,OPR17,Employee,Bella Atkinson,USA,Utah,Cache,Teacher,Wallet,New User,Brantley Wooten,Brazil,Bahia,Jequie,Banker,New User,Prepaid Card,24-05-2016,Yes,1557,0
TR2786,AGNT2,Send,OPR14,Employee,Darnell Kane,USA,Nevada,Eureka,Retailer,Cheque,Employee,Kinsley Fletcher,Colombia,Antioquia,Antioquia,Consultant,New User,Prepaid Card,13-05-2016,No,2373,0
TR2787,AGNT5,Send,OPR28,Admin,Barbara Mcguire,USA,Oregon,Jackson,I.T Professional,Cheque,Employee,Bree Crosby,Colombia,Boyaca,Boyaca,Farmer,New User,Bank Account,29-05-2016,Yes,1919,0
TR2788,AGNT2,Send,OPR9,Employee,Nathanael Bowers,USA,Nevada,Eureka,Consultant,Debit Card,Customer,Janae Vincent,Mexico,Baja California,Baja California,Retailer,Employee,Cash,9/5/2016,Yes,3071,0
TR2789,AGNT7,Both,OPR40,Employee,Dana Hooper,USA,Nevada,Fallon,Grocer,Wallet,New User,Brayden Phillips,Brazil,Bahia,Jequie,Consultant,Customer,Prepaid Card,1/5/2016,Yes,4898,0
TR2790,AGNT7,Both,OPR40,Employee,Makenna Villarreal,USA,Nevada,Fallon,Retailer,Cheque,Employee,Bentlee Petersen,Colombia,Boyaca,Boyaca,Farmer,New User,Wallet,8/5/2016,Yes,3309,0
TR2791,AGNT2,Send,OPR14,Employee,Philip Potts,USA,Nevada,Eureka,Grocer,Cheque,New User,Harold Valencia,Colombia,Boyaca,Boyaca,I.T Professional,New User,Cash,17-05-2016,Yes,1613,0
TR2792,AGNT9,Both,OPR44,Employee,Hope Castaneda,USA,Arizona,Pima,Agent,Bank Account,New User,Harper Dunlap,Mexico,Durango,Durango,Teacher,New User,Cash,1/5/2016,Yes,2024,0
TR2793,AGNT9,Both,OPR44,Employee,Jaqueline Pierce,USA,Arizona,Pima,Broker,Bank Account,New User,Darren Foreman,Colombia,Bolivar,Bolivar,I.T Professional,Customer,Bank Account,2/5/2016,Yes,3440,0
TR2794,AGNT8,Both,OPR42,Owner,Carlee Flowers,USA,Utah,Emery,Agent,Bank Account,Employee,Kasen Roberts,Mexico,Baja California,Baja California,Teacher,Employee,Bank Account,24-05-2016,No,3162,0
TR2795,AGNT1,Send,OPR2,Admin,Tenley Herrera,USA,California,Sacramento,I.T Professional,Bank Account,Employee,Arlo Carroll,Mexico,Baja California,Baja California,Grocer,Customer,Prepaid Card,31-05-2016,Yes,3901,0
TR2796,AGNT3,Send,OPR17,Employee,Charles Mclaughlin,USA,Utah,Cache,Teacher,Cheque,Customer,Cristian Hooper,Mexico,Campeche,Campeche,Retailer,Employee,Prepaid Card,7/5/2016,Yes,3547,0
TR2797,AGNT3,Send,OPR17,Employee,Erik Hudson,USA,Utah,Cache,Retailer,Cash,Employee,Emmanuel Duncan,Mexico,Campeche,Campeche,I.T Professional,Employee,Cash,9/5/2016,Yes,4398,0
